time,latitude(degrees),longitudes(degrees),altitude(meters),n_sats,flags
19691231_192136,37.4308343953,-122.1731209349,70.1873742962, 9, 0
19691231_192136,37.4308343953,-122.1731209349,70.1873742962, 9, 0
19691231_192136,37.4308349985,-122.1731098426,70.3246768567, 9, 1
19691231_192136,37.4308349985,-122.1731098426,70.3246768567, 9, 1
19691231_192136,37.4308349985,-122.1731098426,70.3246768567, 9, 1
19691231_192137,37.4308349985,-122.1731098426,70.3246768567, 9, 1
19691231_192137,37.4308255780,-122.1731154611,67.4307165668, 9, 0
19691231_192137,37.4308255780,-122.1731154611,67.4307165668, 9, 0
19691231_192137,37.4308255780,-122.1731154611,67.4307165668, 9, 0
19691231_192137,37.4308255780,-122.1731154611,67.4307165668, 9, 0
19691231_192137,37.4308349899,-122.1731188813,70.3246737335, 9, 1
19691231_192137,37.4308349899,-122.1731188813,70.3246737335, 9, 1
19691231_192137,37.4308349899,-122.1731188813,70.3246737335, 9, 1
19691231_192137,37.4308352557,-122.1731192942,69.5003049852, 9, 0
19691231_192137,37.4308352557,-122.1731192942,69.5003049852, 9, 0
19691231_192137,37.4308352557,-122.1731192942,69.5003049852, 9, 0
19691231_192137,37.4308352557,-122.1731192942,69.5003049852, 9, 0
19691231_192137,37.4308349235,-122.1731279197,70.3246498799, 9, 1
19691231_192137,37.4308349235,-122.1731279197,70.3246498799, 9, 1
19691231_192137,37.4308349235,-122.1731279197,70.3246498799, 9, 1
19691231_192137,37.4308349235,-122.1731279197,70.3246498799, 9, 1
19691231_192137,37.4308632152,-122.1731590032,69.7749051537, 9, 0
19691231_192137,37.4308632152,-122.1731590032,69.7749051537, 9, 0
19691231_192137,37.4308632152,-122.1731590032,69.7749051537, 9, 0
19691231_192137,37.4308632152,-122.1731590032,69.7749051537, 9, 0
19691231_192137,37.4308347995,-122.1731369571,70.3246052989, 9, 1
19691231_192137,37.4308347995,-122.1731369571,70.3246052989, 9, 1
19691231_192137,37.4308347995,-122.1731369571,70.3246052989, 9, 1
19691231_192137,37.4308399443,-122.1731364720,72.2798473571, 9, 0
19691231_192137,37.4308399443,-122.1731364720,72.2798473571, 9, 0
19691231_192137,37.4308399443,-122.1731364720,72.2798473571, 9, 0
19691231_192137,37.4308399443,-122.1731364720,72.2798473571, 9, 0
19691231_192137,37.4308346178,-122.1731459929,70.3245399927, 9, 1
19691231_192137,37.4308346178,-122.1731459929,70.3245399927, 9, 1
19691231_192137,37.4308346178,-122.1731459929,70.3245399927, 9, 1
19691231_192137,37.4308282278,-122.1731489403,71.9197259921, 9, 0
19691231_192137,37.4308282278,-122.1731489403,71.9197259921, 9, 0
19691231_192137,37.4308282278,-122.1731489403,71.9197259921, 9, 0
19691231_192137,37.4308282278,-122.1731489403,71.9197259921, 9, 0
19691231_192137,37.4308343785,-122.1731550267,70.3244539666, 9, 1
19691231_192137,37.4308343785,-122.1731550267,70.3244539666, 9, 1
19691231_192138,37.4308343785,-122.1731550267,70.3244539666, 9, 1
19691231_192138,37.4308187904,-122.1731788775,70.9316172272, 9, 0
19691231_192138,37.4308187904,-122.1731788775,70.9316172272, 9, 0
19691231_192138,37.4308187904,-122.1731788775,70.9316172272, 9, 0
19691231_192138,37.4308187904,-122.1731788775,70.9316172272, 9, 0
19691231_192138,37.4308340816,-122.1731640577,70.3243472241, 9, 1
19691231_192138,37.4308340816,-122.1731640577,70.3243472241, 9, 1
19691231_192138,37.4308340816,-122.1731640577,70.3243472241, 9, 1
19691231_192138,37.4308340816,-122.1731640577,70.3243472241, 9, 1
19691231_192138,37.4308236695,-122.1731522957,69.5818711148, 9, 0
19691231_192138,37.4308236695,-122.1731522957,69.5818711148, 9, 0
19691231_192138,37.4308236695,-122.1731522957,69.5818711148, 9, 0
19691231_192138,37.4308236695,-122.1731522957,69.5818711148, 9, 0
19691231_192138,37.4308236695,-122.1731522957,69.5818711148, 9, 0
19691231_192138,37.4308337271,-122.1731730855,70.3242197727, 9, 1
19691231_192138,37.4308337271,-122.1731730855,70.3242197727, 9, 1
19691231_192138,37.4308337271,-122.1731730855,70.3242197727, 9, 1
19691231_192138,37.4308337271,-122.1731730855,70.3242197727, 9, 1
19691231_192138,37.4308449765,-122.1731901101,70.8518544934, 9, 0
19691231_192138,37.4308449765,-122.1731901101,70.8518544934, 9, 0
19691231_192138,37.4308449765,-122.1731901101,70.8518544934, 9, 0
19691231_192138,37.4308449765,-122.1731901101,70.8518544934, 9, 0
19691231_192138,37.4308333149,-122.1731821095,70.3240716214, 9, 1
19691231_192138,37.4308333149,-122.1731821095,70.3240716214, 9, 1
19691231_192138,37.4308333149,-122.1731821095,70.3240716214, 9, 1
19691231_192138,37.4308615079,-122.1732055243,70.0870485532, 9, 0
19691231_192138,37.4308615079,-122.1732055243,70.0870485532, 9, 0
19691231_192138,37.4308615079,-122.1732055243,70.0870485532, 9, 0
19691231_192138,37.4308615079,-122.1732055243,70.0870485532, 9, 0
19691231_192138,37.4308328453,-122.1731911290,70.3239027781, 9, 1
19691231_192138,37.4308328453,-122.1731911290,70.3239027781, 9, 1
19691231_192138,37.4308328453,-122.1731911290,70.3239027781, 9, 1
19691231_192138,37.4308164445,-122.1732095033,70.8989926996, 9, 0
19691231_192138,37.4308164445,-122.1732095033,70.8989926996, 9, 0
19691231_192138,37.4308164445,-122.1732095033,70.8989926996, 9, 0
19691231_192138,37.4308164445,-122.1732095033,70.8989926996, 9, 0
19691231_192138,37.4308323181,-122.1732001435,70.3237132549, 9, 1
19691231_192138,37.4308323181,-122.1732001435,70.3237132549, 9, 1
19691231_192139,37.4308323181,-122.1732001435,70.3237132549, 9, 1
19691231_192139,37.4308140628,-122.1731844285,72.8198874968, 9, 0
19691231_192139,37.4308140628,-122.1731844285,72.8198874968, 9, 0
19691231_192139,37.4308140628,-122.1731844285,72.8198874968, 9, 0
19691231_192139,37.4308140628,-122.1731844285,72.8198874968, 9, 0
19691231_192139,37.4308317334,-122.1732091525,70.3235030649, 9, 1
19691231_192139,37.4308317334,-122.1732091525,70.3235030649, 9, 1
19691231_192139,37.4308317334,-122.1732091525,70.3235030649, 9, 1
19691231_192139,37.4308333755,-122.1732199352,69.3736545202, 9, 0
19691231_192139,37.4308333755,-122.1732199352,69.3736545202, 9, 0
19691231_192139,37.4308333755,-122.1732199352,69.3736545202, 9, 0
19691231_192139,37.4308333755,-122.1732199352,69.3736545202, 9, 0
19691231_192139,37.4308310912,-122.1732181553,70.3232722193, 9, 1
19691231_192139,37.4308310912,-122.1732181553,70.3232722193, 9, 1
19691231_192139,37.4308310912,-122.1732181553,70.3232722193, 9, 1
19691231_192139,37.4308310912,-122.1732181553,70.3232722193, 9, 1
19691231_192139,37.4308310912,-122.1732181553,70.3232722193, 9, 1
19691231_192139,37.4308210423,-122.1732214439,67.9444388159, 9, 0
19691231_192139,37.4308210423,-122.1732214439,67.9444388159, 9, 0
19691231_192139,37.4308210423,-122.1732214439,67.9444388159, 9, 0
19691231_192139,37.4308210423,-122.1732214439,67.9444388159, 9, 0
19691231_192139,37.4308303917,-122.1732271513,70.3230207344, 9, 1
19691231_192139,37.4308303917,-122.1732271513,70.3230207344, 9, 1
19691231_192139,37.4308303917,-122.1732271513,70.3230207344, 9, 1
19691231_192139,37.4308310695,-122.1732692936,70.8721677455, 9, 0
19691231_192139,37.4308310695,-122.1732692936,70.8721677455, 9, 0
19691231_192139,37.4308310695,-122.1732692936,70.8721677455, 9, 0
19691231_192139,37.4308310695,-122.1732692936,70.8721677455, 9, 0
19691231_192139,37.4308296347,-122.1732361401,70.3227486257, 9, 1
19691231_192139,37.4308296347,-122.1732361401,70.3227486257, 9, 1
19691231_192139,37.4308296347,-122.1732361401,70.3227486257, 9, 1
19691231_192139,37.4308144832,-122.1732401138,72.0627293043, 9, 0
19691231_192139,37.4308144832,-122.1732401138,72.0627293043, 9, 0
19691231_192139,37.4308144832,-122.1732401138,72.0627293043, 9, 0
19691231_192139,37.4308144832,-122.1732401138,72.0627293043, 9, 0
19691231_192139,37.4308288205,-122.1732451210,70.3224559094, 9, 1
19691231_192139,37.4308288205,-122.1732451210,70.3224559094, 9, 1
19691231_192140,37.4308288205,-122.1732451210,70.3224559094, 9, 1
19691231_192140,37.4308274201,-122.1732666497,71.4550930579, 9, 0
19691231_192140,37.4308274201,-122.1732666497,71.4550930579, 9, 0
19691231_192140,37.4308274201,-122.1732666497,71.4550930579, 9, 0
19691231_192140,37.4308274201,-122.1732666497,71.4550930579, 9, 0
19691231_192140,37.4308279489,-122.1732540934,70.3221426087, 9, 1
19691231_192140,37.4308279489,-122.1732540934,70.3221426087, 9, 1
19691231_192140,37.4308279489,-122.1732540934,70.3221426087, 9, 1
19691231_192140,37.4308397352,-122.1732730792,71.3894674531, 9, 0
19691231_192140,37.4308397352,-122.1732730792,71.3894674531, 9, 0
19691231_192140,37.4308397352,-122.1732730792,71.3894674531, 9, 0
19691231_192140,37.4308397352,-122.1732730792,71.3894674531, 9, 0
19691231_192140,37.4308397352,-122.1732730792,71.3894674531, 9, 0
19691231_192140,37.4308270202,-122.1732630568,70.3218087381, 9, 1
19691231_192140,37.4308270202,-122.1732630568,70.3218087381, 9, 1
19691231_192140,37.4308270202,-122.1732630568,70.3218087381, 9, 1
19691231_192140,37.4308270202,-122.1732630568,70.3218087381, 9, 1
19691231_192140,37.4308186810,-122.1732447544,66.2717203507, 9, 0
19691231_192140,37.4308186810,-122.1732447544,66.2717203507, 9, 0
19691231_192140,37.4308186810,-122.1732447544,66.2717203507, 9, 0
19691231_192140,37.4308186810,-122.1732447544,66.2717203507, 9, 0
19691231_192140,37.4308260343,-122.1732720106,70.3214543215, 9, 1
19691231_192140,37.4308260343,-122.1732720106,70.3214543215, 9, 1
19691231_192140,37.4308260343,-122.1732720106,70.3214543215, 9, 1
19691231_192140,37.4308260343,-122.1732720106,70.3214543215, 9, 1
19691231_192140,37.4307901171,-122.1733008756,67.5474289074, 9, 0
19691231_192140,37.4307901171,-122.1733008756,67.5474289074, 9, 0
19691231_192140,37.4307901171,-122.1733008756,67.5474289074, 9, 0
19691231_192140,37.4307901171,-122.1733008756,67.5474289074, 9, 0
19691231_192140,37.4308249913,-122.1732809542,70.3210793817, 9, 1
19691231_192140,37.4308249913,-122.1732809542,70.3210793817, 9, 1
19691231_192140,37.4308249913,-122.1732809542,70.3210793817, 9, 1
19691231_192140,37.4308392805,-122.1733027384,67.9744884290, 9, 0
19691231_192140,37.4308392805,-122.1733027384,67.9744884290, 9, 0
19691231_192140,37.4308392805,-122.1733027384,67.9744884290, 9, 0
19691231_192140,37.4308392805,-122.1733027384,67.9744884290, 9, 0
19691231_192140,37.4308238913,-122.1732898870,70.3206839425, 9, 1
19691231_192140,37.4308238913,-122.1732898870,70.3206839425, 9, 1
19691231_192141,37.4308238913,-122.1732898870,70.3206839425, 9, 1
19691231_192141,37.4308344291,-122.1733085160,71.6017847036, 9, 0
19691231_192141,37.4308344291,-122.1733085160,71.6017847036, 9, 0
19691231_192141,37.4308344291,-122.1733085160,71.6017847036, 9, 0
19691231_192141,37.4308344291,-122.1733085160,71.6017847036, 9, 0
19691231_192141,37.4308227344,-122.1732988086,70.3202680297, 9, 1
19691231_192141,37.4308227344,-122.1732988086,70.3202680297, 9, 1
19691231_192141,37.4308227344,-122.1732988086,70.3202680297, 9, 1
19691231_192141,37.4308305034,-122.1732875909,71.9154384901, 9, 0
19691231_192141,37.4308305034,-122.1732875909,71.9154384901, 9, 0
19691231_192141,37.4308305034,-122.1732875909,71.9154384901, 9, 0
19691231_192141,37.4308305034,-122.1732875909,71.9154384901, 9, 0
19691231_192141,37.4308215205,-122.1733077182,70.3198316685, 9, 1
19691231_192141,37.4308215205,-122.1733077182,70.3198316685, 9, 1
19691231_192141,37.4308215205,-122.1733077182,70.3198316685, 9, 1
19691231_192141,37.4308215205,-122.1733077182,70.3198316685, 9, 1
19691231_192141,37.4308236175,-122.1733061723,70.8446341299, 9, 0
19691231_192141,37.4308236175,-122.1733061723,70.8446341299, 9, 0
19691231_192141,37.4308236175,-122.1733061723,70.8446341299, 9, 0
19691231_192141,37.4308236175,-122.1733061723,70.8446341299, 9, 0
19691231_192141,37.4308202499,-122.1733166154,70.3193748878, 9, 1
19691231_192141,37.4308202499,-122.1733166154,70.3193748878, 9, 1
19691231_192141,37.4308202499,-122.1733166154,70.3193748878, 9, 1
19691231_192141,37.4308122502,-122.1733089761,70.9629211226, 9, 0
19691231_192141,37.4308122502,-122.1733089761,70.9629211226, 9, 0
19691231_192141,37.4308122502,-122.1733089761,70.9629211226, 9, 0
19691231_192141,37.4308122502,-122.1733089761,70.9629211226, 9, 0
19691231_192141,37.4308189225,-122.1733254995,70.3188977187, 9, 1
19691231_192141,37.4308189225,-122.1733254995,70.3188977187, 9, 1
19691231_192141,37.4308189225,-122.1733254995,70.3188977187, 9, 1
19691231_192141,37.4308189225,-122.1733254995,70.3188977187, 9, 1
19691231_192141,37.4308285675,-122.1733200710,71.2872118945, 9, 0
19691231_192141,37.4308285675,-122.1733200710,71.2872118945, 9, 0
19691231_192141,37.4308285675,-122.1733200710,71.2872118945, 9, 0
19691231_192141,37.4308285675,-122.1733200710,71.2872118945, 9, 0
19691231_192141,37.4308175385,-122.1733343701,70.3184001862, 9, 1
19691231_192141,37.4308175385,-122.1733343701,70.3184001862, 9, 1
19691231_192142,37.4308175385,-122.1733343701,70.3184001862, 9, 1
19691231_192142,37.4308173354,-122.1733191888,68.9563399166, 9, 0
19691231_192142,37.4308173354,-122.1733191888,68.9563399166, 9, 0
19691231_192142,37.4308173354,-122.1733191888,68.9563399166, 9, 0
19691231_192142,37.4308173354,-122.1733191888,68.9563399166, 9, 0
19691231_192142,37.4308160980,-122.1733432265,70.3178823289, 9, 1
19691231_192142,37.4308160980,-122.1733432265,70.3178823289, 9, 1
19691231_192142,37.4308160980,-122.1733432265,70.3178823289, 9, 1
19691231_192142,37.4308035747,-122.1733545334,69.5162242631, 9, 0
19691231_192142,37.4308035747,-122.1733545334,69.5162242631, 9, 0
19691231_192142,37.4308035747,-122.1733545334,69.5162242631, 9, 0
19691231_192142,37.4308035747,-122.1733545334,69.5162242631, 9, 0
19691231_192142,37.4308035747,-122.1733545334,69.5162242631, 9, 0
19691231_192142,37.4308146010,-122.1733520681,70.3173441743, 9, 1
19691231_192142,37.4308146010,-122.1733520681,70.3173441743, 9, 1
19691231_192142,37.4308146010,-122.1733520681,70.3173441743, 9, 1
19691231_192142,37.4308146010,-122.1733520681,70.3173441743, 9, 1
19691231_192142,37.4308086754,-122.1733475141,71.6620312397, 9, 0
19691231_192142,37.4308086754,-122.1733475141,71.6620312397, 9, 0
19691231_192142,37.4308086754,-122.1733475141,71.6620312397, 9, 0
19691231_192142,37.4308086754,-122.1733475141,71.6620312397, 9, 0
19691231_192142,37.4308130476,-122.1733608945,70.3167857621, 9, 1
19691231_192142,37.4308130476,-122.1733608945,70.3167857621, 9, 1
19691231_192142,37.4308130476,-122.1733608945,70.3167857621, 9, 1
19691231_192142,37.4308100590,-122.1734052705,68.5438140040, 9, 0
19691231_192142,37.4308100590,-122.1734052705,68.5438140040, 9, 0
19691231_192142,37.4308100590,-122.1734052705,68.5438140040, 9, 0
19691231_192142,37.4308100590,-122.1734052705,68.5438140040, 9, 0
19691231_192142,37.4308114380,-122.1733697049,70.3162071236, 9, 1
19691231_192142,37.4308114380,-122.1733697049,70.3162071236, 9, 1
19691231_192142,37.4308114380,-122.1733697049,70.3162071236, 9, 1
19691231_192142,37.4307911979,-122.1733769413,70.4543958755, 9, 0
19691231_192142,37.4307911979,-122.1733769413,70.4543958755, 9, 0
19691231_192142,37.4307911979,-122.1733769413,70.4543958755, 9, 0
19691231_192142,37.4307911979,-122.1733769413,70.4543958755, 9, 0
19691231_192142,37.4308097722,-122.1733784990,70.3156082972, 9, 1
19691231_192142,37.4308097722,-122.1733784990,70.3156082972, 9, 1
19691231_192142,37.4308097722,-122.1733784990,70.3156082972, 9, 1
19691231_192143,37.4308097722,-122.1733784990,70.3156082972, 9, 1
19691231_192143,37.4308139661,-122.1733756027,69.1253733336, 9, 0
19691231_192143,37.4308139661,-122.1733756027,69.1253733336, 9, 0
19691231_192143,37.4308139661,-122.1733756027,69.1253733336, 9, 0
19691231_192143,37.4308139661,-122.1733756027,69.1253733336, 9, 0
19691231_192143,37.4308080504,-122.1733872761,70.3149893213, 9, 1
19691231_192143,37.4308080504,-122.1733872761,70.3149893213, 9, 1
19691231_192143,37.4308080504,-122.1733872761,70.3149893213, 9, 1
19691231_192143,37.4307874008,-122.1733767048,70.5039974167, 9, 0
19691231_192143,37.4307874008,-122.1733767048,70.5039974167, 9, 0
19691231_192143,37.4307874008,-122.1733767048,70.5039974167, 9, 0
19691231_192143,37.4307874008,-122.1733767048,70.5039974167, 9, 0
19691231_192143,37.4308062726,-122.1733960356,70.3143502360, 9, 1
19691231_192143,37.4308062726,-122.1733960356,70.3143502360, 9, 1
19691231_192143,37.4308062726,-122.1733960356,70.3143502360, 9, 1
19691231_192143,37.4308062726,-122.1733960356,70.3143502360, 9, 1
19691231_192143,37.4308307835,-122.1734235735,69.9483159944, 9, 0
19691231_192143,37.4308307835,-122.1734235735,69.9483159944, 9, 0
19691231_192143,37.4308307835,-122.1734235735,69.9483159944, 9, 0
19691231_192143,37.4308307835,-122.1734235735,69.9483159944, 9, 0
19691231_192143,37.4308044390,-122.1734047770,70.3136910835, 9, 1
19691231_192143,37.4308044390,-122.1734047770,70.3136910835, 9, 1
19691231_192143,37.4308044390,-122.1734047770,70.3136910835, 9, 1
19691231_192143,37.4307882810,-122.1734034508,71.9795010702, 9, 0
19691231_192143,37.4307882810,-122.1734034508,71.9795010702, 9, 0
19691231_192143,37.4307882810,-122.1734034508,71.9795010702, 9, 0
19691231_192143,37.4307882810,-122.1734034508,71.9795010702, 9, 0
19691231_192143,37.4308025497,-122.1734134997,70.3130119029, 9, 1
19691231_192143,37.4308025497,-122.1734134997,70.3130119029, 9, 1
19691231_192143,37.4308025497,-122.1734134997,70.3130119029, 9, 1
19691231_192143,37.4308093253,-122.1734223179,69.7087307216, 9, 0
19691231_192143,37.4308093253,-122.1734223179,69.7087307216, 9, 0
19691231_192143,37.4308093253,-122.1734223179,69.7087307216, 9, 0
19691231_192143,37.4308093253,-122.1734223179,69.7087307216, 9, 0
19691231_192143,37.4308006049,-122.1734222031,70.3123127394, 9, 1
19691231_192143,37.4308006049,-122.1734222031,70.3123127394, 9, 1
19691231_192144,37.4308006049,-122.1734222031,70.3123127394, 9, 1
19691231_192144,37.4307835818,-122.1734031751,71.3119987860, 9, 0
19691231_192144,37.4307835818,-122.1734031751,71.3119987860, 9, 0
19691231_192144,37.4307835818,-122.1734031751,71.3119987860, 9, 0
19691231_192144,37.4307835818,-122.1734031751,71.3119987860, 9, 0
19691231_192144,37.4307986045,-122.1734308868,70.3115936381, 9, 1
19691231_192144,37.4307986045,-122.1734308868,70.3115936381, 9, 1
19691231_192144,37.4307986045,-122.1734308868,70.3115936381, 9, 1
19691231_192144,37.4307986045,-122.1734308868,70.3115936381, 9, 1
19691231_192144,37.4307957854,-122.1734644008,70.4137581408, 9, 0
19691231_192144,37.4307957854,-122.1734644008,70.4137581408, 9, 0
19691231_192144,37.4307957854,-122.1734644008,70.4137581408, 9, 0
19691231_192144,37.4307957854,-122.1734644008,70.4137581408, 9, 0
19691231_192144,37.4307957854,-122.1734644008,70.4137581408, 9, 0
19691231_192144,37.4307965488,-122.1734395502,70.3108546443, 9, 1
19691231_192144,37.4307965488,-122.1734395502,70.3108546443, 9, 1
19691231_192144,37.4307965488,-122.1734395502,70.3108546443, 9, 1
19691231_192144,37.4307965488,-122.1734395502,70.3108546443, 9, 1
19691231_192144,37.4307865976,-122.1734699282,70.4664009154, 9, 0
19691231_192144,37.4307865976,-122.1734699282,70.4664009154, 9, 0
19691231_192144,37.4307865976,-122.1734699282,70.4664009154, 9, 0
19691231_192144,37.4307865976,-122.1734699282,70.4664009154, 9, 0
19691231_192144,37.4307944379,-122.1734481926,70.3100958051, 9, 1
19691231_192144,37.4307944379,-122.1734481926,70.3100958051, 9, 1
19691231_192144,37.4307944379,-122.1734481926,70.3100958051, 9, 1
19691231_192144,37.4307829948,-122.1734536063,69.9680158559, 9, 0
19691231_192144,37.4307829948,-122.1734536063,69.9680158559, 9, 0
19691231_192144,37.4307829948,-122.1734536063,69.9680158559, 9, 0
19691231_192144,37.4307829948,-122.1734536063,69.9680158559, 9, 0
19691231_192144,37.4307922720,-122.1734568136,70.3093171696, 9, 1
19691231_192144,37.4307922720,-122.1734568136,70.3093171696, 9, 1
19691231_192144,37.4307922720,-122.1734568136,70.3093171696, 9, 1
19691231_192144,37.4308145754,-122.1734698120,70.3938763603, 9, 0
19691231_192144,37.4308145754,-122.1734698120,70.3938763603, 9, 0
19691231_192144,37.4308145754,-122.1734698120,70.3938763603, 9, 0
19691231_192144,37.4308145754,-122.1734698120,70.3938763603, 9, 0
19691231_192144,37.4307900511,-122.1734654126,70.3085187880, 9, 1
19691231_192144,37.4307900511,-122.1734654126,70.3085187880, 9, 1
19691231_192145,37.4307900511,-122.1734654126,70.3085187880, 9, 1
19691231_192145,37.4308168151,-122.1734972323,68.7759998356, 9, 0
19691231_192145,37.4308168151,-122.1734972323,68.7759998356, 9, 0
19691231_192145,37.4308168151,-122.1734972323,68.7759998356, 9, 0
19691231_192145,37.4308168151,-122.1734972323,68.7759998356, 9, 0
19691231_192145,37.4307877754,-122.1734739891,70.3077007099, 9, 1
19691231_192145,37.4307877754,-122.1734739891,70.3077007099, 9, 1
19691231_192145,37.4307877754,-122.1734739891,70.3077007099, 9, 1
19691231_192145,37.4307877754,-122.1734739891,70.3077007099, 9, 1
19691231_192145,37.4307927647,-122.1734553878,70.2468667268, 9, 0
19691231_192145,37.4307927647,-122.1734553878,70.2468667268, 9, 0
19691231_192145,37.4307927647,-122.1734553878,70.2468667268, 9, 0
19691231_192145,37.4307927647,-122.1734553878,70.2468667268, 9, 0
19691231_192145,37.4307854451,-122.1734825424,70.3068629893, 9, 1
19691231_192145,37.4307854451,-122.1734825424,70.3068629893, 9, 1
19691231_192145,37.4307854451,-122.1734825424,70.3068629893, 9, 1
19691231_192145,37.4307854451,-122.1734825424,70.3068629893, 9, 1
19691231_192145,37.4307878422,-122.1734782201,71.0099084391, 9, 0
19691231_192145,37.4307878422,-122.1734782201,71.0099084391, 9, 0
19691231_192145,37.4307878422,-122.1734782201,71.0099084391, 9, 0
19691231_192145,37.4307878422,-122.1734782201,71.0099084391, 9, 0
19691231_192145,37.4307830603,-122.1734910721,70.3060056780, 9, 1
19691231_192145,37.4307830603,-122.1734910721,70.3060056780, 9, 1
19691231_192145,37.4307830603,-122.1734910721,70.3060056780, 9, 1
19691231_192145,37.4307646204,-122.1734609373,71.5748617287, 9, 0
19691231_192145,37.4307646204,-122.1734609373,71.5748617287, 9, 0
19691231_192145,37.4307646204,-122.1734609373,71.5748617287, 9, 0
19691231_192145,37.4307646204,-122.1734609373,71.5748617287, 9, 0
19691231_192145,37.4307806211,-122.1734995776,70.3051288331, 9, 1
19691231_192145,37.4307806211,-122.1734995776,70.3051288331, 9, 1
19691231_192145,37.4307806211,-122.1734995776,70.3051288331, 9, 1
19691231_192145,37.4307911959,-122.1734972744,69.1965420156, 9, 0
19691231_192145,37.4307911959,-122.1734972744,69.1965420156, 9, 0
19691231_192145,37.4307911959,-122.1734972744,69.1965420156, 9, 0
19691231_192145,37.4307911959,-122.1734972744,69.1965420156, 9, 0
19691231_192145,37.4307781278,-122.1735080583,70.3042325107, 9, 1
19691231_192145,37.4307781278,-122.1735080583,70.3042325107, 9, 1
19691231_192146,37.4307781278,-122.1735080583,70.3042325107, 9, 1
19691231_192146,37.4307589817,-122.1735566758,68.6898021068, 9, 0
19691231_192146,37.4307589817,-122.1735566758,68.6898021068, 9, 0
19691231_192146,37.4307589817,-122.1735566758,68.6898021068, 9, 0
19691231_192146,37.4307589817,-122.1735566758,68.6898021068, 9, 0
19691231_192146,37.4307755804,-122.1735165137,70.3033167648, 9, 1
19691231_192146,37.4307755804,-122.1735165137,70.3033167648, 9, 1
19691231_192146,37.4307755804,-122.1735165137,70.3033167648, 9, 1
19691231_192146,37.4307794535,-122.1734950425,71.3867715553, 9, 0
19691231_192146,37.4307794535,-122.1734950425,71.3867715553, 9, 0
19691231_192146,37.4307794535,-122.1734950425,71.3867715553, 9, 0
19691231_192146,37.4307794535,-122.1734950425,71.3867715553, 9, 0
19691231_192146,37.4307794535,-122.1734950425,71.3867715553, 9, 0
19691231_192146,37.4307729792,-122.1735249434,70.3023816585, 9, 1
19691231_192146,37.4307729792,-122.1735249434,70.3023816585, 9, 1
19691231_192146,37.4307729792,-122.1735249434,70.3023816585, 9, 1
19691231_192146,37.4307729792,-122.1735249434,70.3023816585, 9, 1
19691231_192146,37.4307729792,-122.1735249434,70.3023816585, 9, 1
19691231_192146,37.4307624218,-122.1735369569,69.1116587740, 9, 0
19691231_192146,37.4307624218,-122.1735369569,69.1116587740, 9, 0
19691231_192146,37.4307624218,-122.1735369569,69.1116587740, 9, 0
19691231_192146,37.4307624218,-122.1735369569,69.1116587740, 9, 0
19691231_192146,37.4307703243,-122.1735333466,70.3014272487, 9, 1
19691231_192146,37.4307703243,-122.1735333466,70.3014272487, 9, 1
19691231_192146,37.4307703243,-122.1735333466,70.3014272487, 9, 1
19691231_192146,37.4307756390,-122.1735533728,70.2664230922, 9, 0
19691231_192146,37.4307756390,-122.1735533728,70.2664230922, 9, 0
19691231_192146,37.4307756390,-122.1735533728,70.2664230922, 9, 0
19691231_192146,37.4307756390,-122.1735533728,70.2664230922, 9, 0
19691231_192146,37.4307676158,-122.1735417230,70.3004535967, 9, 1
19691231_192146,37.4307676158,-122.1735417230,70.3004535967, 9, 1
19691231_192146,37.4307676158,-122.1735417230,70.3004535967, 9, 1
19691231_192146,37.4307767284,-122.1735232872,69.2440120923, 9, 0
19691231_192146,37.4307767284,-122.1735232872,69.2440120923, 9, 0
19691231_192146,37.4307767284,-122.1735232872,69.2440120923, 9, 0
19691231_192146,37.4307767284,-122.1735232872,69.2440120923, 9, 0
19691231_192146,37.4307648541,-122.1735500719,70.2994607633, 9, 1
19691231_192146,37.4307648541,-122.1735500719,70.2994607633, 9, 1
19691231_192147,37.4307648541,-122.1735500719,70.2994607633, 9, 1
19691231_192147,37.4307555631,-122.1735514005,72.3415677176, 9, 0
19691231_192147,37.4307555631,-122.1735514005,72.3415677176, 9, 0
19691231_192147,37.4307555631,-122.1735514005,72.3415677176, 9, 0
19691231_192147,37.4307555631,-122.1735514005,72.3415677176, 9, 0
19691231_192147,37.4307620391,-122.1735583929,70.2984488181, 9, 1
19691231_192147,37.4307620391,-122.1735583929,70.2984488181, 9, 1
19691231_192147,37.4307620391,-122.1735583929,70.2984488181, 9, 1
19691231_192147,37.4307491160,-122.1735613090,70.3653508165, 9, 0
19691231_192147,37.4307491160,-122.1735613090,70.3653508165, 9, 0
19691231_192147,37.4307491160,-122.1735613090,70.3653508165, 9, 0
19691231_192147,37.4307491160,-122.1735613090,70.3653508165, 9, 0
19691231_192147,37.4307591711,-122.1735666853,70.2974178194, 9, 1
19691231_192147,37.4307591711,-122.1735666853,70.2974178194, 9, 1
19691231_192147,37.4307591711,-122.1735666853,70.2974178194, 9, 1
19691231_192147,37.4307591711,-122.1735666853,70.2974178194, 9, 1
19691231_192147,37.4307736105,-122.1735660730,72.6900409976, 9, 0
19691231_192147,37.4307736105,-122.1735660730,72.6900409976, 9, 0
19691231_192147,37.4307736105,-122.1735660730,72.6900409976, 9, 0
19691231_192147,37.4307736105,-122.1735660730,72.6900409976, 9, 0
19691231_192147,37.4307562503,-122.1735749487,70.2963678370, 9, 1
